seed,factor,train_query,test_query,layer,token,bacc
16131,identity,0,3,1,query,0.4
16131,identity,0,0,2,cls,1.0
16131,identity,0,3,2,cls,0.6499999999999999
16131,identity,0,0,2,entity0,1.0
16131,identity,0,3,2,entity0,0.6416666666666667
16131,identity,0,0,2,entity1,1.0
16131,identity,0,3,2,entity1,0.6666666666666667
16131,identity,0,0,2,identity_role,1.0
16131,identity,0,3,2,identity_role,1.0
16131,identity,0,0,2,beneficiary_role,1.0
16131,identity,0,3,2,beneficiary_role,0.95
16131,identity,0,0,2,concern_context,1.0
16131,identity,0,3,2,concern_context,1.0
16131,identity,0,0,2,query,1.0
16131,identity,0,3,2,query,0.575
16131,identity,0,0,3,cls,1.0
16131,identity,0,3,3,cls,0.6499999999999999
16131,identity,0,0,3,entity0,1.0
16131,identity,0,3,3,entity0,0.6416666666666667
16131,identity,0,0,3,entity1,1.0
16131,identity,0,3,3,entity1,0.6666666666666667
16131,identity,0,0,3,identity_role,1.0
16131,identity,0,3,3,identity_role,1.0
16131,identity,0,0,3,beneficiary_role,1.0
16131,identity,0,3,3,beneficiary_role,0.95
16131,identity,0,0,3,concern_context,1.0
16131,identity,0,3,3,concern_context,1.0
16131,identity,0,0,3,query,1.0
16131,identity,0,3,3,query,0.575
16131,beneficiary,1,1,0,cls,0.5
16131,beneficiary,1,3,0,cls,0.5
16131,beneficiary,1,1,0,entity0,0.6518883415435139
16131,beneficiary,1,3,0,entity0,0.5208333333333333
16131,beneficiary,1,1,0,entity1,0.7405582922824302
16131,beneficiary,1,3,0,entity1,0.5112179487179487
16131,beneficiary,1,1,0,identity_role,0.6798029556650246
16131,beneficiary,1,3,0,identity_role,0.532051282051282
16131,beneficiary,1,1,0,beneficiary_role,1.0
16131,beneficiary,1,3,0,beneficiary_role,1.0
16131,beneficiary,1,1,0,concern_context,0.5
16131,beneficiary,1,3,0,concern_context,0.5
16131,beneficiary,1,1,0,query,0.5
16131,beneficiary,1,3,0,query,0.5
16131,beneficiary,1,1,1,cls,1.0
16131,beneficiary,1,3,1,cls,0.7740384615384616
16131,beneficiary,1,1,1,entity0,0.9655172413793104
16131,beneficiary,1,3,1,entity0,0.703525641025641
16131,beneficiary,1,1,1,entity1,1.0
16131,beneficiary,1,3,1,entity1,0.8413461538461539
16131,beneficiary,1,1,1,identity_role,0.9523809523809524
16131,beneficiary,1,3,1,identity_role,0.5657051282051282
16131,beneficiary,1,1,1,beneficiary_role,1.0
16131,beneficiary,1,3,1,beneficiary_role,1.0
16131,beneficiary,1,1,1,concern_context,1.0
16131,beneficiary,1,3,1,concern_context,1.0
16131,beneficiary,1,1,1,query,1.0
16131,beneficiary,1,3,1,query,0.7756410256410255
16131,beneficiary,1,1,2,cls,1.0
16131,beneficiary,1,3,2,cls,0.7676282051282051
16131,beneficiary,1,1,2,entity0,1.0
16131,beneficiary,1,3,2,entity0,0.6602564102564102
16131,beneficiary,1,1,2,entity1,1.0
16131,beneficiary,1,3,2,entity1,0.7307692307692308
16131,beneficiary,1,1,2,identity_role,1.0
16131,beneficiary,1,3,2,identity_role,0.8461538461538461
16131,beneficiary,1,1,2,beneficiary_role,1.0
16131,beneficiary,1,3,2,beneficiary_role,1.0
16131,beneficiary,1,1,2,concern_context,1.0
16131,beneficiary,1,3,2,concern_context,0.5
16131,beneficiary,1,1,2,query,1.0
16131,beneficiary,1,3,2,query,0.5192307692307693
16131,beneficiary,1,1,3,cls,1.0
16131,beneficiary,1,3,3,cls,0.7676282051282051
16131,beneficiary,1,1,3,entity0,1.0
16131,beneficiary,1,3,3,entity0,0.6602564102564102
16131,beneficiary,1,1,3,entity1,1.0
16131,beneficiary,1,3,3,entity1,0.7307692307692308
16131,beneficiary,1,1,3,identity_role,1.0
16131,beneficiary,1,3,3,identity_role,0.8461538461538461
16131,beneficiary,1,1,3,beneficiary_role,1.0
16131,beneficiary,1,3,3,beneficiary_role,1.0
16131,beneficiary,1,1,3,concern_context,1.0
16131,beneficiary,1,3,3,concern_context,0.5
16131,beneficiary,1,1,3,query,1.0
16131,beneficiary,1,3,3,query,0.5384615384615384
16131,concern,2,2,0,cls,0.5
16131,concern,2,3,0,cls,0.5
16131,concern,2,2,0,entity0,0.641025641025641
16131,concern,2,3,0,entity0,0.6083333333333334
16131,concern,2,2,0,entity1,0.6826923076923077
16131,concern,2,3,0,entity1,0.5166666666666666
16131,concern,2,2,0,identity_role,0.7003205128205128
16131,concern,2,3,0,identity_role,0.525
16131,concern,2,2,0,beneficiary_role,0.6602564102564102
16131,concern,2,3,0,beneficiary_role,0.4083333333333333
16131,concern,2,2,0,concern_context,1.0
16131,concern,2,3,0,concern_context,1.0
16131,concern,2,2,0,query,0.5
16131,concern,2,3,0,query,0.5
16131,concern,2,2,1,cls,1.0
16131,concern,2,3,1,cls,1.0
16131,concern,2,2,1,entity0,0.9807692307692308
16131,concern,2,3,1,entity0,0.7
16131,concern,2,2,1,entity1,0.9615384615384616
16131,concern,2,3,1,entity1,0.7
16131,concern,2,2,1,identity_role,0.939102564102564
16131,concern,2,3,1,identity_role,0.825
16131,concern,2,2,1,beneficiary_role,0.9807692307692308
16131,concern,2,3,1,beneficiary_role,0.5333333333333333
16131,concern,2,2,1,concern_context,1.0
16131,concern,2,3,1,concern_context,1.0
16131,concern,2,2,1,query,1.0
16131,concern,2,3,1,query,0.5
16131,concern,2,2,2,cls,1.0
16131,concern,2,3,2,cls,0.9583333333333331
16131,concern,2,2,2,entity0,1.0
16131,concern,2,3,2,entity0,0.6333333333333333
16131,concern,2,2,2,entity1,1.0
16131,concern,2,3,2,entity1,0.6666666666666666
16131,concern,2,2,2,identity_role,1.0
16131,concern,2,3,2,identity_role,0.7
16131,concern,2,2,2,beneficiary_role,1.0
16131,concern,2,3,2,beneficiary_role,0.475
16131,concern,2,2,2,concern_context,1.0
16131,concern,2,3,2,concern_context,1.0
16131,concern,2,2,2,query,1.0
16131,concern,2,3,2,query,0.55
16131,concern,2,2,3,cls,1.0
16131,concern,2,3,3,cls,0.9583333333333331
16131,concern,2,2,3,entity0,1.0
16131,concern,2,3,3,entity0,0.6333333333333333
16131,concern,2,2,3,entity1,1.0
16131,concern,2,3,3,entity1,0.6666666666666666
16131,concern,2,2,3,identity_role,1.0
16131,concern,2,3,3,identity_role,0.725
16131,concern,2,2,3,beneficiary_role,1.0
16131,concern,2,3,3,beneficiary_role,0.475
16131,concern,2,2,3,concern_context,1.0
16131,concern,2,3,3,concern_context,1.0
16131,concern,2,2,3,query,1.0
16131,concern,2,3,3,query,0.55
16132,identity,0,0,0,cls,0.5
16132,identity,0,3,0,cls,0.5
16132,identity,0,0,0,entity0,0.777504105090312
16132,identity,0,3,0,entity0,0.52
16132,identity,0,0,0,entity1,0.6346469622331692
16132,identity,0,3,0,entity1,0.4599999999999999
16132,identity,0,0,0,identity_role,1.0
16132,identity,0,3,0,identity_role,1.0
16132,identity,0,0,0,beneficiary_role,0.6625615763546798
16132,identity,0,3,0,beneficiary_role,0.6000000000000001
16132,identity,0,0,0,concern_context,0.5
16132,identity,0,3,0,concern_context,0.5
16132,identity,0,0,0,query,0.5
16132,identity,0,3,0,query,0.5
16132,identity,0,0,1,cls,1.0
16132,identity,0,3,1,cls,0.66
16132,identity,0,0,1,entity0,0.9761904761904762
16132,identity,0,3,1,entity0,0.6200000000000001
16132,identity,0,0,1,entity1,0.9006568144499179
16132,identity,0,3,1,entity1,0.5
16132,identity,0,0,1,identity_role,1.0
16132,identity,0,3,1,identity_role,1.0
16132,identity,0,0,1,beneficiary_role,0.9285714285714286
16132,identity,0,3,1,beneficiary_role,0.5
16132,identity,0,0,1,concern_context,1.0
16132,identity,0,3,1,concern_context,0.8200000000000001
16132,identity,0,0,1,query,1.0
16132,identity,0,3,1,query,0.5
16132,identity,0,0,2,cls,1.0
16132,identity,0,3,2,cls,0.6
16132,identity,0,0,2,entity0,1.0
16132,identity,0,3,2,entity0,0.62
16132,identity,0,0,2,entity1,1.0
16132,identity,0,3,2,entity1,0.52
16132,identity,0,0,2,identity_role,1.0
16132,identity,0,3,2,identity_role,1.0
16132,identity,0,0,2,beneficiary_role,1.0
16132,identity,0,3,2,beneficiary_role,0.56
16132,identity,0,0,2,concern_context,1.0
16132,identity,0,3,2,concern_context,0.76
16132,identity,0,0,2,query,1.0
16132,identity,0,3,2,query,0.5
16132,identity,0,0,3,cls,1.0
16132,identity,0,3,3,cls,0.6
16132,identity,0,0,3,entity0,1.0
16132,identity,0,3,3,entity0,0.62
16132,identity,0,0,3,entity1,1.0
16132,identity,0,3,3,entity1,0.52
16132,identity,0,0,3,identity_role,1.0
16132,identity,0,3,3,identity_role,1.0
16132,identity,0,0,3,beneficiary_role,1.0
16132,identity,0,3,3,beneficiary_role,0.58
16132,identity,0,0,3,concern_context,1.0
16132,identity,0,3,3,concern_context,0.76
16132,identity,0,0,3,query,1.0
16132,identity,0,3,3,query,0.5
16132,beneficiary,1,1,0,cls,0.5
16132,beneficiary,1,3,0,cls,0.5
16132,beneficiary,1,1,0,entity0,0.625
16132,beneficiary,1,3,0,entity0,0.56
16132,beneficiary,1,1,0,entity1,0.6785714285714286
16132,beneficiary,1,3,0,entity1,0.48
16132,beneficiary,1,1,0,identity_role,0.625
16132,beneficiary,1,3,0,identity_role,0.56
16132,beneficiary,1,1,0,beneficiary_role,1.0
16132,beneficiary,1,3,0,beneficiary_role,1.0
16132,beneficiary,1,1,0,concern_context,0.5
16132,beneficiary,1,3,0,concern_context,0.5
16132,beneficiary,1,1,0,query,0.5
16132,beneficiary,1,3,0,query,0.5
16132,beneficiary,1,1,1,cls,1.0
16132,beneficiary,1,3,1,cls,0.76
16132,beneficiary,1,1,1,entity0,0.8782467532467533
16132,beneficiary,1,3,1,entity0,0.62
16132,beneficiary,1,1,1,entity1,0.9415584415584416
16132,beneficiary,1,3,1,entity1,0.5800000000000001
16132,beneficiary,1,1,1,identity_role,0.9415584415584416
16132,beneficiary,1,3,1,identity_role,0.8400000000000001
16132,beneficiary,1,1,1,beneficiary_role,1.0
16132,beneficiary,1,3,1,beneficiary_role,1.0
16132,beneficiary,1,1,1,concern_context,1.0
16132,beneficiary,1,3,1,concern_context,0.8400000000000001
16132,beneficiary,1,1,1,query,1.0
16132,beneficiary,1,3,1,query,0.5
16132,beneficiary,1,1,2,cls,1.0
16132,beneficiary,1,3,2,cls,0.66
16132,beneficiary,1,1,2,entity0,1.0
16132,beneficiary,1,3,2,entity0,0.6799999999999999
16132,beneficiary,1,1,2,entity1,1.0
16132,beneficiary,1,3,2,entity1,0.52
16132,beneficiary,1,1,2,identity_role,1.0
16132,beneficiary,1,3,2,identity_role,0.58
16132,beneficiary,1,1,2,beneficiary_role,1.0
16132,beneficiary,1,3,2,beneficiary_role,1.0
16132,beneficiary,1,1,2,concern_context,1.0
16132,beneficiary,1,3,2,concern_context,0.8200000000000001
16132,beneficiary,1,1,2,query,1.0
16132,beneficiary,1,3,2,query,0.5
16132,beneficiary,1,1,3,cls,1.0
16132,beneficiary,1,3,3,cls,0.66
16132,beneficiary,1,1,3,entity0,1.0
16132,beneficiary,1,3,3,entity0,0.6799999999999999
16132,beneficiary,1,1,3,entity1,1.0
16132,beneficiary,1,3,3,entity1,0.52
16132,beneficiary,1,1,3,identity_role,1.0
16132,beneficiary,1,3,3,identity_role,0.56
16132,beneficiary,1,1,3,beneficiary_role,1.0
16132,beneficiary,1,3,3,beneficiary_role,1.0
16132,beneficiary,1,1,3,concern_context,1.0
16132,beneficiary,1,3,3,concern_context,0.8200000000000001
16132,beneficiary,1,1,3,query,1.0
16132,beneficiary,1,3,3,query,0.5
16132,concern,2,2,0,cls,0.5
16132,concern,2,3,0,cls,0.5
16132,concern,2,2,0,entity0,0.7833333333333333
16132,concern,2,3,0,entity0,0.50169779286927
16132,concern,2,2,0,entity1,0.8
16132,concern,2,3,0,entity1,0.5254668930390493
16132,concern,2,2,0,identity_role,0.6166666666666667
16132,concern,2,3,0,identity_role,0.5356536502546689
16132,concern,2,2,0,beneficiary_role,0.5333333333333333
16132,concern,2,3,0,beneficiary_role,0.5560271646859083
16132,concern,2,2,0,concern_context,1.0
16132,concern,2,3,0,concern_context,1.0
16132,concern,2,2,0,query,0.5
16132,concern,2,3,0,query,0.5
16132,concern,2,2,1,cls,1.0
16132,concern,2,3,1,cls,0.7903225806451613
16132,concern,2,2,1,entity0,1.0
16132,concern,2,3,1,entity0,0.7258064516129032
16132,concern,2,2,1,entity1,1.0
16132,concern,2,3,1,entity1,0.797962648556876
16132,concern,2,2,1,identity_role,1.0
16132,concern,2,3,1,identity_role,1.0
16132,concern,2,2,1,beneficiary_role,1.0
16132,concern,2,3,1,beneficiary_role,0.9032258064516128
16132,concern,2,2,1,concern_context,1.0
16132,concern,2,3,1,concern_context,1.0
16132,concern,2,2,1,query,1.0
16132,concern,2,3,1,query,0.6774193548387097
16132,concern,2,2,2,cls,1.0
16132,concern,2,3,2,cls,0.6451612903225806
16132,concern,2,2,2,entity0,1.0
16132,concern,2,3,2,entity0,0.6935483870967742
16132,concern,2,2,2,entity1,1.0
16132,concern,2,3,2,entity1,0.9414261460101868
16132,concern,2,2,2,identity_role,1.0
16132,concern,2,3,2,identity_role,0.9193548387096776
16132,concern,2,2,2,beneficiary_role,1.0
16132,concern,2,3,2,beneficiary_role,0.935483870967742
16132,concern,2,2,2,concern_context,1.0
16132,concern,2,3,2,concern_context,1.0
16132,concern,2,2,2,query,1.0
16132,concern,2,3,2,query,0.5
16132,concern,2,2,3,cls,1.0
16132,concern,2,3,3,cls,0.6612903225806451
16132,concern,2,2,3,entity0,1.0
16132,concern,2,3,3,entity0,0.6935483870967742
16132,concern,2,2,3,entity1,1.0
16132,concern,2,3,3,entity1,0.9414261460101868
16132,concern,2,2,3,identity_role,1.0
16132,concern,2,3,3,identity_role,0.9193548387096776
16132,concern,2,2,3,beneficiary_role,1.0
16132,concern,2,3,3,beneficiary_role,0.935483870967742
16132,concern,2,2,3,concern_context,1.0
16132,concern,2,3,3,concern_context,1.0
16132,concern,2,2,3,query,1.0
16132,concern,2,3,3,query,0.5
